8,रम्,धातु,मन लगना,क्रीडा करना,,,
8,विरम्,धातु,हटना,रुकना,समाप्त होना,,
8,उपरम्,धातु,रुकना,मरना,,,
8,स्यन्द्,धातु,बहना,,,,
8,दह्,धातु,जलाना,,,,
8,आरभ्,धातु,प्रारम्भ करना,,,,
8,आरात्,अव्यय,दूर,समीप,,,
8,ऋते,अव्यय,बिना,,,,
8,नाना,अव्यय,बिना,,,,
8,प्राक्,अव्यय,पूर्व की ओर,,,,
8,प्रत्यक्,अव्यय,पश्चिम की ओर,,,,
8,उदक्,अव्यय,उत्तर की ओर,,,,
8,दक्षिणा,अव्यय,दक्षिण की ओर,दक्षिण,,,
9,उद्गीथः,संज्ञा,ओम्,ब्रह्म,,,
9,विश्रमः,संज्ञा,विश्राम,,,,
9,विनियोगः,संज्ञा,उपयोग,खर्च,,,
9,विदग्धः,संज्ञा,विद्वान,चतुर,,,
9,कालहरणम्,संज्ञा,देर करना,,,,
9,कैतवम्,संज्ञा,धोखा,,,,
9,कार्यकालम्,संज्ञा,मौका,,,,
9,साक्षिन्,संज्ञा,साक्षी,,,,
9,स्था,धातु,रुकना,रहना,,,
9,उत्था,धातु,उठना,यत्न करना,,,
9,उपस्था,धातु,पूजा करना,मिलना आदि,,,
9,प्रस्था,धातु,प्रस्थान करना,,,,
9,अवस्था,धातु,रुकना,रहना,,,
9,संशी,धातु,संशय करना,,,,
9,अधि+इ (परस्मैपद),धातु,स्मरण करना,,,,
9,दय्,धातु,दया करना,,,,
9,अन्तरे,अव्यय,अन्दर,बीच में,,,
9,शतम्,अव्यय,सौ रुपये,,,,
9,अक्षमः,विशेषण,असमर्थ,,,,
9,अभिज्ञः,विशेषण,जाननेवाला,,,,
9,अव्याजमनोहरम्,विशेषण,स्वभाव से ही सुन्दर,,,,
10,रथ्यः,संज्ञा,घोड़ा,,,,
10,वेला,संज्ञा,समय,किनारा,,,
10,रसना,संज्ञा,जीभ,,,,
10,मुद्,धातु,प्रसन्न होना,,,,
10,सह्,धातु,सहना,,,,
10,यत्,धातु,यत्न करना,,,,
10,वन्द्,धातु,प्रणाम करना,,,,
10,भाष्,धातु,कहना,,,,
10,कूर्द्,धातु,कूदना,,,,
10,शिक्ष्,धातु,सीखना,,,,
10,कम्प्,धातु,काँपना,,,,
10,ईह्,धातु,चाहना,,,,
10,शुभ्,धातु,शोभित होना,,,,
10,स्पर्ध्,धातु,स्पर्धा करना,,,,
10,चेष्ट्,धातु,चेष्टा करना,,,,
10,परा+अय् > पलाय्,धातु,भागना,,,,
10,द्युत्,धातु,चमकना,,,,
10,वेप्,धातु,काँपना,,,,
10,त्रप्,धातु,लज्जित होना,,,,
10,भास्,धातु,चमकना,,,,
10,दीक्ष्,धातु,दीक्षा देना,,,,
10,स्रंस्,धातु,गिरना,,,,
10,ध्वंस्,धातु,नष्ट होना,,,,
10,अव+लम्ब्,धातु,सहारा देना,सहारा लेना,,,
10,व्यथ्,धातु,दुःखित होना,,,,
11,कन्दुकः,संज्ञा,गेंद,,,,
11,मयूखः,संज्ञा,किरण,,,,
11,व्यसनम्,संज्ञा,विपत्ति,,,,
11,स्यन्दनम्,संज्ञा,रथ,,,,
11,क्षतम्,संज्ञा,चोट,,,,
11,पत्,धातु,गिरना,पड़ना,,,
11,आपत्,धातु,आ पड़ना,प्रतित होना,,,
11,अनुपत्,धातु,पीछा करना,,,,
11,उत्पत्,धातु,उड़ना,उठना,,,
11,निपत्,धातु,गिरना,पड़ना,,,
11,प्रणिपत्,धातु,प्रणाम करना,,,,
11,नम्,धातु,प्रणाम करना,झुकना,,,
11,उन्नम्,धातु,उठना,,,,
11,अवनम्,धातु,झुकना,,,,
11,अवनमय,धातु,झुकना,,,,
11,प्रणम्,धातु,प्रणाम करना,,,,
11,पच्,धातु,पकाना,,,,
11,परिपच्,धातु,परिपक्व होना,,,,
11,विपच्,धातु,फलित होना,,,,
11,आस्,धातु,बैठना,,,,
11,सद्यः,अव्यय,शीघ्र,,,,
11,मुहुः,अव्यय,बार-बार,,,,
11,अभीक्ष्णम्,अव्यय,बार-बार,निरन्तर,,,
11,अधीतिन्,विशेषण,विद्वान्,,,,
11,गृहीतिन्,विशेषण,सीखने वाला,,,,
12,सांयात्रिकः,संज्ञा,समुद्री व्यापारी,,,,
12,पोतः,संज्ञा,पानी का जहाज,,,,
12,उडुपः,संज्ञा,छोटी नौका,,,,
12,रक्षिन्,संज्ञा,सिपाही,,,,
12,सचेतस्,संज्ञा,विद्वान्,,,,
12,अनागस्,संज्ञा,निरपराध,,,,
12,तृ,धातु,तैरना,पार करना,,,
12,अवतृ,धातु,उतरना,,,,
12,उत्तृ,धातु,पार करना,उत्तीर्ण होना,,,
12,वितृ,धातु,देना,,,,
12,निस्तृ,धातु,पार करना,,,,
12,संतृ,धातु,तैरना,,,,
12,स्मृ,धातु,याद करना,,,,
12,संस्मृ,धातु,याद करना,,,,
12,विस्मृ,धातु,भूलना,,,,
12,जि,धातु,जीतना,,,,
12,विजि,धातु,जीतना,,,,
12,स्निह्,धातु,प्रेम करना,,,,
12,विश्वस्,धातु,विश्वास करना,,,,
12,आक्षिप्,धातु,टोकना,बात काटना,,,
12,गण्,धातु,गिनना,,,,
12,मुच्,धातु,छोड़ना,,,,
12,श्रद्धा,धातु,श्रद्धा करना,,,,
12,उपपद्,धातु,ठीक घटना,,,,
13,नाकः,संज्ञा,स्वर्ग,,,,
13,सुरः,संज्ञा,देवता,,,,
13,असुरः,संज्ञा,राक्षस,,,,
13,अच्युतः,संज्ञा,विष्णु,,,,
13,त्र्यम्बकः,संज्ञा,शिव,,,,
13,कृतान्तः,संज्ञा,यम,,,,
13,शतक्रतुः,संज्ञा,इन्द्र,,,,
13,कृशानुः,संज्ञा,अग्नि,,,,
13,पुष्पधन्वन्,संज्ञा,कामदेव,,,,
13,मातरिश्वन्,संज्ञा,वायु,,,,
13,मनुष्यधर्मन्,संज्ञा,कुबेर,,,,
13,वेधस्,संज्ञा,ब्रह्मा,,,,
13,प्रचेतस्,संज्ञा,वरुण,,,,
13,सेनानीः,संज्ञा,कार्तिकेय,,,,
13,लक्ष्मीः,संज्ञा,लक्ष्मी,,,,
13,शर्वाणी,संज्ञा,पार्वती,,,,
13,पौलोमी,संज्ञा,इन्द्राणी,,,,
13,पीयूषम्,संज्ञा,अमृत,,,,
13,एकवाक्यम्,संज्ञा,एक बात,,,,
13,एकतः,अव्यय,एक ओर से,,,,
13,एकधा,अव्यय,एक प्रकार से,,,,
13,एकैकशः,अव्यय,एक एक करके,,,,
13,एकान्ततः,अव्यय,सर्वथा,,,,
13,एकमतिः,विशेषण,एक रायवाले,,,,
14,पाठशाला,संज्ञा,पाठशाला,,,,
14,विद्यलयः,संज्ञा,स्कूल,,,,
14,महाविद्यलयः,संज्ञा,कॉलेज,,,,
14,विश्वविद्यलयः,संज्ञा,युनिवर्सिटि,,,,
14,अध्यापकः,संज्ञा,अध्यापक,,,,
14,प्राध्यापकः,संज्ञा,प्रोफेसर,,,,
14,आचार्यः,संज्ञा,प्रिन्सिपल,,,,
14,कुलपतिः,संज्ञा,वाइस चान्सलर,,,,
14,कुलाधिपतिः,संज्ञा,चान्सलर,,,,
14,प्रस्तोतृ,संज्ञा,रजिस्ट्रार,,,,
14,अन्तेवासिन्,संज्ञा,शिष्य,,,,
14,अध्येतृ,संज्ञा,छात्र,,,,
14,अध्येत्री,संज्ञा,छात्रा,,,,
14,सतीर्थ्यः,संज्ञा,सहाध्यायी,कक्षा का साथी,सहपाठी,,
14,विद्यालय-निरीक्षकः,संज्ञा,स्कूल इन्स्पेक्टर,,,,
14,करणिकः,संज्ञा,क्लर्क,,,,
14,द्विजातिः,संज्ञा,ब्राह्मण,क्षत्रिय,वैश्य,,
14,द्विजिह्वः,संज्ञा,साँप,चुगलखोर,,,
14,द्विपाद्,संज्ञा,मनुष्य,,,,
14,द्विधा,अव्यय,दो प्रकार से,,,,
15,कागदः,संज्ञा,कागज,,,,
15,पाठ्यपुस्तकम्,संज्ञा,पाठ्यपुस्तक,,,,
15,साध्,धातु,हल करना,,,,
15,कति,अव्यय,कितने,,,,
15,रुचिरम्,अव्यय,सुन्दर,,,,
15,कलमः,संज्ञा,कलम,,,,
15,धारालेखनी,संज्ञा,फाउण्टेन पेन,,,,
15,कठिनी,संज्ञा,चाक,,,,
15,पञ्जिका,संज्ञा,रजिस्टर,,,,
15,घर्षकः,संज्ञा,रबड़,,,,
16,काष्ठा,संज्ञा,दिशा,,,,
16,प्राची,संज्ञा,पूर्व,,,,
16,प्रतीची,संज्ञा,पश्चिम,,,,
16,उदीची,संज्ञा,उत्तर,,,,
16,दक्षिणा (संज्ञा),संज्ञा,दक्षिण,,,,
16,घटिका,संज्ञा,घड़ी,,,,
16,होरा,संज्ञा,घण्टा,,,,
16,कला,संज्ञा,मिनट,,,,
16,विकला,संज्ञा,सेकण्ड,,,,
16,वादनम्,संज्ञा,बजे,,,,
16,पूर्वाह्णः,संज्ञा,दोपहर से पहले का समय,a.m.,,,
16,पराह्णः,संज्ञा,तीसरा पहर,,,,
16,प्रदोषः,संज्ञा,सूर्यास्त समय,,,,
16,दिवसः,संज्ञा,दिन,,,,
16,विभावरी,संज्ञा,रात,,,,
16,निशीथः,संज्ञा,आधी रात,,,,
16,निदाघः,संज्ञा,ग्रीष्म ऋतु,,,,
16,प्रावृष्,संज्ञा,वर्षाकाल,,,,
16,रात्रिन्दिवम्,अव्यय,रात-दिन,,,,
17,सप्तसप्तिः,संज्ञा,सूर्य,,,,
17,सुधांशुः,संज्ञा,चन्द्रमा,,,,
17,गभस्तिः,संज्ञा,किरण,,,,
17,आतपः,संज्ञा,धूप,,,,
17,ज्योत्स्ना,संज्ञा,चाँदनी,,,,
17,नक्षत्रम्,संज्ञा,नक्षत्र,,,,
17,नवग्रहाः,संज्ञा,नवग्रह,,,,
17,द्वादश राशयः,संज्ञा,12 राशियाँ,,,,
17,सप्ताहः,संज्ञा,सप्ताह,,,,
17,राका,संज्ञा,पूर्णिमा,,,,
17,दर्शः,संज्ञा,अमावस्या,,,,
17,जीमूतः,संज्ञा,मेघ,,,,
17,सौदामिनी,संज्ञा,विद्युत्,,,,
17,करकाः,संज्ञा,ओले,,,,
17,वृष्टिः,संज्ञा,वर्षा,,,,
17,आसारः,संज्ञा,मूसलाधार वर्षा,,,,
17,अवग्रहः,संज्ञा,अवृष्टि,,,,
30,स्थालिका,संज्ञा,थाली,,,,
17,इन्द्रायुधम्,संज्ञा,इन्द्रधनुष,,,,
17,उत्तरायणम्,संज्ञा,उत्तरायण,,,,
17,दक्षिणायनम्,संज्ञा,दक्षिणायन,,,,
17,शीकरः,संज्ञा,जल-कर्ण,,,,
17,अवश्यायः,संज्ञा,हिम,बर्फ,,,
17,लक्ष्मन्,संज्ञा,चिह्न,,,,
17,वियत्,संज्ञा,आकाश,,,,
17,स्तनितम्,संज्ञा,गर्जन,,,,
18,स्वसृ,संज्ञा,बहिन,,,,
18,आत्मजः,संज्ञा,पुत्र,,,,
18,अग्रजः,संज्ञा,बड़ा भाई,,,,
18,अनुजः,संज्ञा,छोटा भाई,,,,
18,पितृव्यः,संज्ञा,चाचा,,,,
18,मातुलः,संज्ञा,मामा,,,,
18,पितृष्वसृ,संज्ञा,फूआ,,,,
18,मातृष्वसृ,संज्ञा,मौसी,,,,
18,भ्रात्रीयः,संज्ञा,भतीजा,,,,
18,स्वस्रीयः,संज्ञा,भानजा,,,,
18,आवुत्तः,संज्ञा,जीजा,,,,
18,भ्रातृजाया,संज्ञा,भाई की स्त्री,भाभी,,,
18,स्नुषा,संज्ञा,पुत्रवधू,,,,
18,पितृव्यपुत्रः,संज्ञा,चचेरा भाई,,,,
18,पैतृष्वस्रीयः,संज्ञा,फुफेरा भाई,,,,
18,मातुष्वस्रीयः,संज्ञा,मौसेरा भाई,,,,
18,जामातृ,संज्ञा,जँवाई,,,,
18,पौत्रः,संज्ञा,पोता,,,,
18,नप्तृ,संज्ञा,नाती,,,,
18,देवरः,संज्ञा,देवर,,,,
18,ज्ञातिः,संज्ञा,सम्बन्धी,,,,
18,सम्बन्धिन्,संज्ञा,समधी,,,,
18,सम्बन्धिनी,संज्ञा,समधिन,,,,
18,योषित्,संज्ञा,स्त्री,,,,
18,पुरन्ध्रिः,संज्ञा,सधवा स्त्री,,,,
19,पादकन्दुकः,संज्ञा,फुटबॉल,,,,
19,यष्टिक्रीडा,संज्ञा,हॉकी का खेल,,,,
19,क्षेपकन्दुकः,संज्ञा,वॉलीबॉल,,,,
19,पत्रिक्रीडा,संज्ञा,बैडमिण्टन,,,,
19,पत्रिन्,संज्ञा,चिड़िया,,,,
19,प्रक्षिप्त कन्दुक क्रीडा,संज्ञा,टेनिस का खेल,,,,
19,जालम्,संज्ञा,नेट,,,,
19,काष्ठपरिष्करः,संज्ञा,रैकेट,,,,
19,क्रीडाप्रतियोगिता,संज्ञा,मैच,,,,
19,निर्णायकः,संज्ञा,रेफरी,,,,
19,उपस्करः,संज्ञा,फर्नीचर,,,,
19,आसन्दिका,संज्ञा,कुर्सी,,,,
19,फलकम्,संज्ञा,मेज,,,,
19,लेखनपीठम्,संज्ञा,डेस्क,,,,
19,काष्ठासनम्,संज्ञा,बेंच,,,,
19,काष्ठमञ्जूषा,संज्ञा,अलमारी,,,,
19,मञ्जूषा,संज्ञा,सन्दूक,,,,
19,संवेशः,संज्ञा,स्टूल,,,,
19,खट्वा,संज्ञा,खाट,,,,
19,प्रल्यङ्कः,संज्ञा,पलंग,,,,
19,पर्यङ्कः,संज्ञा,सोफा,,,,
19,निवारः,संज्ञा,निवाड़,,,,
19,पुस्तकाधानम्,संज्ञा,बुक रैक,,,,
19,पर्पः,संज्ञा,चारों ओर मुड़ने वाली कुर्सी,,,,
20,अग्रजन्मन्,संज्ञा,ब्राह्मण,,,,
20,अन्ववायः,संज्ञा,वंश,,,,
20,चातुर्वर्ण्यम्,संज्ञा,चारों वर्ण,,,,
20,विपश्चित्,संज्ञा,विद्वान,,,,
20,श्रोत्रियः,संज्ञा,वेदपाठी,,,,
20,अनूचानः,संज्ञा,सांगवेदज्ञ,,,,
20,समावृत्तः,संज्ञा,स्नातक,,,,
20,यज्वन्,संज्ञा,यज्ञकर्ता,,,,
20,अध्वरः,संज्ञा,यज्ञ,,,,
20,समिति,संज्ञा,सभा,,,,
20,संसद्,संज्ञा,लोकसभा,,,,
20,आस्थानम्,संज्ञा,सभागृह,assembly hall,,,
20,सभासद्,संज्ञा,सदस्य,,,,
20,स्थण्डिलम्,संज्ञा,चबूतरा,,,,
20,विश्राणनम्,संज्ञा,देना,,,,
20,प्राघुणः,संज्ञा,पाहुन,अतिथि,,,
20,सपर्या,संज्ञा,पूजा,,,,
20,इष्टापूर्तम्,संज्ञा,धर्मार्थ यज्ञादि,,,,
20,मस्करिन्,संज्ञा,संन्यासी,,,,
20,यमः,संज्ञा,यम,,,,
20,नियमः,संज्ञा,नियम,,,,
20,पौर्णमासः,संज्ञा,पूर्णिमा का यज्ञ,,,,
21,अवनिपतिः,संज्ञा,राजा,,,,
21,अमात्यः,संज्ञा,मन्त्री,,,,
21,प्रधानमन्त्रिन्,संज्ञा,Prime Minister,,,,
21,मुख्यमन्त्रिन्,संज्ञा,Chief Minister,,,,
21,मन्त्रिपरिषद्,संज्ञा,Cabinet,,,,
21,सचिवः,संज्ञा,Secretary,,,,
21,शिक्षासचिवः,संज्ञा,Education Secretary,,,,
21,प्राड्विवाकः,संज्ञा,वकील,,,,
21,मुद्रा,संज्ञा,सिक्का,,,,
21,टङ्कनम्,संज्ञा,सिक्का ढालना,,,,
21,टङ्कशाला,संज्ञा,टकसाल,,,,
21,नैष्किकः,संज्ञा,टकसालाध्यक्ष,,,,
21,योधः,संज्ञा,योद्धा,,,,
21,सेनापतिः,संज्ञा,सेनापति,,,,
21,चमूः,संज्ञा,सेना,,,,
21,प्रतीहारः,संज्ञा,द्वारपाल,अर्दली,,,
21,अरातिः,संज्ञा,शत्रु,,,,
21,करः,संज्ञा,टैक्स,,,,
21,शुल्कः,संज्ञा,फीस,चुंगी,,,
21,शुल्कशाला,संज्ञा,चुंगीघर,,,,
21,शौल्किकः,संज्ञा,चुंगी का अध्यक्ष,,,,
21,चारः,संज्ञा,दूत,,,,
21,राजदूतः,संज्ञा,राजदूत,,,,
21,आतपत्रम्,संज्ञा,छत्र,,,,
22,आहवः,संज्ञा,युद्ध,,,,
22,प्रहरणम्,संज्ञा,शस्त्र,,,,
22,आयुधम्,संज्ञा,शस्त्रास्त्र,,,,
22,आयुधागारम्,संज्ञा,शस्त्रागार,,,,
22,वर्मन्,संज्ञा,कवच,,,,
22,कार्मुकम्,संज्ञा,धनुष,,,,
22,निस्त्रिशः,संज्ञा,खड्ग,,,,
22,कौक्षेयकः,संज्ञा,कृपाण,,,,
22,विशिखः,संज्ञा,बाण,,,,
22,तूणीरः,संज्ञा,तूणीर,,,,
22,करवालिका,संज्ञा,गुप्ती,कृपाण,,,
22,शल्यम्,संज्ञा,बर्छी,,,,
22,प्रासः,संज्ञा,भाला,,,,
22,तोमरः,संज्ञा,गँड़ासा,,,,
22,गदा,संज्ञा,गदा,,,,
22,छुरिका,संज्ञा,चाकू,,,,
22,धन्विन्,संज्ञा,धनुर्धर,,,,
22,शरव्यम्,संज्ञा,लक्ष्य,,,,
22,सांयुगीनः,संज्ञा,रणकुशल,,,,
22,जिष्णुः,संज्ञा,विजयी,,,,
22,कबन्धः,संज्ञा,धड़,,,,
22,कारा,संज्ञा,जेल,,,,
22,हस्तिपकः,संज्ञा,हाथीवान,,,,
22,सादिन्,संज्ञा,घुड़सवार,,,,
22,वैजयन्ती,संज्ञा,पताका,,,,
23,भुशुण्डिः,संज्ञा,बन्दूक,,,,
23,लघुभुशुण्डिः,संज्ञा,पुस्तौल,,,,
23,शतघ्नी,संज्ञा,तोप,,,,
23,गुलिका,संज्ञा,गोली,,,,
23,अग्निचूर्णम्,संज्ञा,बारूद,,,,
23,आग्नेयास्त्रम्,संज्ञा,बम,,,,
23,आग्नेयास्त्रक्षेपः,संज्ञा,बम फेंकना,,,,
